,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
386,CHEMBL1172882,CHEMBL1219276,650065,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,342.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,Oc1cccc(c1)c2ccc(Cc3ccncc3)cc2
387,CHEMBL1172779,CHEMBL1219276,650964,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1400.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(cc1O)c2ccc(Cc3ccncc3)cc2
388,CHEMBL1173260,CHEMBL1219276,650887,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,850.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(cc1F)c2ccc(Cc3ccncc3)cc2
389,CHEMBL1215730,CHEMBL1219276,687597,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,307.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,CC(=O)Nc1cccc(c1)c2ccc(Cc3ccncc3)cc2
390,CHEMBL1215732,CHEMBL1219276,687599,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,928.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,Fc1cccc(c1)c2ccc(Cc3ccncc3)cc2
391,CHEMBL1214660,CHEMBL1219276,686516,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4742.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1F)c2ccc(Cc3ccncc3)cc2
392,CHEMBL1214735,CHEMBL1219276,686591,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,422.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccncc1)c2ccc(cc2)c3ccsc3
393,CHEMBL1214736,CHEMBL1219276,686592,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,415.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccncc1)c2ccc(cc2)c3cccs3
394,CHEMBL1214737,CHEMBL1219276,686593,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,469.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccncc1)c2ccc(cc2)c3ccc4[nH]ccc4c3
395,CHEMBL1214739,CHEMBL1219276,686595,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,627.0,nM,IC50,,52270,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2cc(ccc2c1)c3ccc(Cc4ccncc4)cc3
396,CHEMBL456390,CHEMBL1646711,513400,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,91.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(ccc2N1)c3cncc4ccccc34
397,CHEMBL1645418,CHEMBL1646711,1060524,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc(F)c(cc1F)C(=O)Nc2cccnc2
398,CHEMBL1645417,CHEMBL1646711,1060523,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(C(=O)Nc2cccnc2)c1Cl
399,CHEMBL1452205,CHEMBL1646711,876089,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.1,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1OC)C(=O)Nc2cccnc2
400,CHEMBL1645416,CHEMBL1646711,1060522,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1F)C(=O)Nc2cccnc2
401,CHEMBL1645415,CHEMBL1646711,1060521,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccccc1C(=O)Nc2cccnc2
402,CHEMBL1645414,CHEMBL1646711,1060520,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(c1)C(=O)Nc2cccnc2
403,CHEMBL1604623,CHEMBL1646711,1028507,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1cccc(c1)C(=O)Nc2cccnc2
404,CHEMBL1645413,CHEMBL1646711,1060519,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cccnc2
405,CHEMBL1645412,CHEMBL1646711,1060518,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,9.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2ccc(cc2)C#N
406,CHEMBL1412250,CHEMBL1646711,836134,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2ccc(cc2)c3ccccc3
407,CHEMBL259398,CHEMBL1646711,428536,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(=O)Nc2cccnc2
408,CHEMBL1645411,CHEMBL1646711,1060516,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1ccc(cc1)C(=O)Nc2cccnc2
409,CHEMBL1645410,CHEMBL1646711,1060515,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,3.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)Oc1ccc(cc1)C(=O)Nc2cccnc2
410,CHEMBL1328010,CHEMBL1646711,751894,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)C(=O)Nc2cccnc2
411,CHEMBL1645409,CHEMBL1646711,1060514,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Brc1ccc(cc1)C(=O)Nc2cccnc2
412,CHEMBL1645408,CHEMBL1646711,1060513,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(=O)Nc2cccnc2
413,CHEMBL1645407,CHEMBL1646711,1060512,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,7.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(=O)Nc2cccnc2
414,CHEMBL1645406,CHEMBL1646711,1060511,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2ccccc2
415,CHEMBL1645405,CHEMBL1646711,1060510,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.4,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,Brc1cncc(c1)C(=O)Nc2cccnc2
416,CHEMBL1645404,CHEMBL1646711,1060509,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2ccncc2
417,CHEMBL1358838,CHEMBL1646711,782722,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,3.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2cccnc2
418,CHEMBL934,CHEMBL1646711,86284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,94.0,%,Inhibition,,54664,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
419,CHEMBL1645418,CHEMBL1646713,1060524,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,16100.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc(F)c(cc1F)C(=O)Nc2cccnc2
420,CHEMBL1645416,CHEMBL1646713,1060522,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5920.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1F)C(=O)Nc2cccnc2
421,CHEMBL1645413,CHEMBL1646713,1060519,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,24800.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cccnc2
422,CHEMBL1645412,CHEMBL1646713,1060518,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,7500.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2ccc(cc2)C#N
423,CHEMBL1645409,CHEMBL1646713,1060514,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,16700.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,Brc1ccc(cc1)C(=O)Nc2cccnc2
424,CHEMBL1645408,CHEMBL1646713,1060513,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,10200.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(=O)Nc2cccnc2
425,CHEMBL1645407,CHEMBL1646713,1060512,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,14300.0,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(=O)Nc2cccnc2
426,CHEMBL934,CHEMBL1646713,86284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,14.6,nM,IC50,,54664,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
427,CHEMBL681,CHEMBL1656352,29090,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.5,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cncn1[C@H](C)c2ccccc2
428,CHEMBL1651507,CHEMBL1656352,1063923,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,3.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4ccnc4
429,CHEMBL1651508,CHEMBL1656352,1063924,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,4.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(n1ccnc1)C(c2ccccc2)(c3ccccc3)c4ccccc4
430,CHEMBL1651495,CHEMBL1656352,1063901,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
431,CHEMBL1651505,CHEMBL1656352,1063921,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(n1ccnc1)C23CC4CC(CC(C4)C2)C3
432,CHEMBL1651496,CHEMBL1656352,1063902,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1c2ccccc2)n3ccnc3
433,CHEMBL934,CHEMBL1656352,86284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
434,CHEMBL403598,CHEMBL1656352,438441,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,19.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1cc(cs1)c2ccccc2)n3ccnc3
435,CHEMBL1649605,CHEMBL1656352,1063900,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,24.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)c(Cn2ccnc2)c(C)c1
436,CHEMBL1651494,CHEMBL1656352,1063899,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,32.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)cc(Cn2ccnc2)c1
437,CHEMBL1235146,CHEMBL1656352,697496,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,32.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(cc1)c2ccccc2)n3ccnc3
438,CHEMBL1651514,CHEMBL1656352,1063931,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,43.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(s1)c2ccccc2)n3ccnc3
439,CHEMBL1651497,CHEMBL1656352,1063903,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,46.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1cccc(c1)c2ccccc2)n3ccnc3
440,CHEMBL1651513,CHEMBL1656352,1063930,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,46.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1oc(cc1)c2ccccc2)n3ccnc3
441,CHEMBL1651493,CHEMBL1656352,1063897,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,48.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1cccc(Cn2ccnc2)c1
442,CHEMBL1651492,CHEMBL1656352,1063896,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,61.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccccc1Cn2ccnc2
443,CHEMBL1651506,CHEMBL1656352,1063922,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,75.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(n1cnc2ccccc12)C34CC5CC(CC(C5)C3)C4
444,CHEMBL1651509,CHEMBL1656352,1063925,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,80.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(CC(c1ccccc1)(c2ccccc2)c3ccccc3)n4ccnc4
445,CHEMBL157101,CHEMBL1656352,255904,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,127.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
446,CHEMBL1651498,CHEMBL1656352,1063905,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,128.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1cc(cc(c1)c2ccccc2)c3ccccc3)n4ccnc4
447,CHEMBL14192,CHEMBL1656352,13402,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,135.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1)n2ccnc2
448,CHEMBL441367,CHEMBL1656352,354102,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,140.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(Cn2ccnc2)cc1
449,CHEMBL428780,CHEMBL1656352,438824,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,152.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)n3ccnc3
450,CHEMBL1651499,CHEMBL1656352,1063914,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,188.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)cc(Cn2cnc3ccccc23)c1
451,CHEMBL1450329,CHEMBL1656352,874213,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,194.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1cccc(Cn2cnc3ccccc23)c1
452,CHEMBL1651503,CHEMBL1656352,1063919,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,197.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(cc1)c2ccccc2)n3cnc4ccccc34
453,CHEMBL347547,CHEMBL1656352,251861,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,246.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1)n2cnc3ccccc23
454,CHEMBL212741,CHEMBL1656352,354134,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,258.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(Cn2ccnc2)cc1
455,CHEMBL1651502,CHEMBL1656352,1063918,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,369.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1cccc(c1)c2ccccc2)n3cnc4ccccc34
456,CHEMBL1428763,CHEMBL1656352,852647,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,500.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(Cn2cnc3ccccc23)cc1
457,CHEMBL1444873,CHEMBL1656352,868757,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,635.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(Cn2cnc3ccccc23)cc1
458,CHEMBL1328035,CHEMBL1656352,751919,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,779.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccccc1Cn2cnc3ccccc23
459,CHEMBL1507088,CHEMBL1656352,930972,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)c(Cn2cnc3ccccc23)c(C)c1
460,CHEMBL1651500,CHEMBL1656352,1063916,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,Cc1c(C)c(C)c(Cn2cnc3ccccc23)c(C)c1C
461,CHEMBL1651501,CHEMBL1656352,1063917,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1c2ccccc2)n3cnc4ccccc34
462,CHEMBL1651504,CHEMBL1656352,1063920,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(c1cc(cc(c1)c2ccccc2)c3ccccc3)n4cnc5ccccc45
463,CHEMBL1651510,CHEMBL1656352,1063926,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4cnc5ccccc45
464,CHEMBL1651511,CHEMBL1656352,1063927,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(n1cnc2ccccc12)C(c3ccccc3)(c4ccccc4)c5ccccc5
465,CHEMBL1651512,CHEMBL1656352,1063928,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,1000.0,nM,IC50,,54803,76,PROTEIN,SINGLE PROTEIN,9,C(CC(c1ccccc1)(c2ccccc2)c3ccccc3)n4cnc5ccccc45
466,CHEMBL225499,CHEMBL1694077,374218,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,72.0,nM,IC50,,56092,76,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2cc(OCc3ccccc3)ccc2C(=C1)Cn4ccnc4
467,CHEMBL1688911,CHEMBL1694077,1076934,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,933.0,nM,IC50,,56092,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1F
468,CHEMBL9298,CHEMBL1694077,4920,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,10.0,nM,IC50,,56092,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C2CCCc3cncn23
469,CHEMBL1765205,CHEMBL1768364,1140226,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,715.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCN1c23)c4cccnc4
470,CHEMBL1765206,CHEMBL1768364,1140227,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2296.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCCN1c23)c4cccnc4
471,CHEMBL1765207,CHEMBL1768364,1140228,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,247.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,COc1cncc(c1)c2cc3CCN4C(=O)CCc(c2)c34
472,CHEMBL1765208,CHEMBL1768364,1140229,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,545.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,COc1cncc(c1)c2cc3CCCN4C(=O)CCc(c2)c34
473,CHEMBL1765209,CHEMBL1768364,1140230,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,158.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,CCOc1cncc(c1)c2cc3CCN4C(=O)CCc(c2)c34
474,CHEMBL1765210,CHEMBL1768364,1140231,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,103.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,CC(C)Oc1cncc(c1)c2cc3CCN4C(=O)CCc(c2)c34
475,CHEMBL1765211,CHEMBL1768364,1140232,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2045.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Oc1cncc(c1)c2cc3CCN4C(=O)CCc(c2)c34
476,CHEMBL1765212,CHEMBL1768364,1140233,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1288.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(c1)c2cc3CCN4C(=O)CCc(c2)c34
477,CHEMBL1765213,CHEMBL1768364,1140234,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,141.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1cncc(c1)c2cc3CCN4C(=O)CCc(c2)c34
478,CHEMBL1765214,CHEMBL1768364,1140235,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,13.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCN1c23)c4cncc5ccccc45
479,CHEMBL1765215,CHEMBL1768364,1140236,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,34.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCCN1c23)c4cncc5ccccc45
480,CHEMBL1765216,CHEMBL1768364,1140237,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCN1c23)c4ccncc4
481,CHEMBL1765217,CHEMBL1768364,1140238,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,28546.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCN1c23)c4cncnc4
482,CHEMBL1765218,CHEMBL1768364,1140239,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2077.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCN1c23)n4ccnc4
483,CHEMBL1765219,CHEMBL1768364,1140240,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,58.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,O=C1CCc2cc(cc3CCN1c23)c4cncc(c4)c5ccccc5
484,CHEMBL1765220,CHEMBL1768364,1140241,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,43.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccccc1c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
485,CHEMBL1765221,CHEMBL1768364,1140242,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,490.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1cccc(c1)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
486,CHEMBL1765222,CHEMBL1768364,1140243,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,40.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
487,CHEMBL1765223,CHEMBL1768364,1140244,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,183.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(F)c(c1)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
488,CHEMBL1765224,CHEMBL1768364,1140245,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,496.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1F)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
489,CHEMBL1765225,CHEMBL1768364,1140246,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1748.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc(F)cc(c1)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
490,CHEMBL1765226,CHEMBL1768364,1140247,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,128.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,COc1ccccc1c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
491,CHEMBL1765227,CHEMBL1768364,1140248,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1374.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,COc1cccc(c1)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
492,CHEMBL1765228,CHEMBL1768364,1140249,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,21.0,nM,IC50,,57282,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cncc(c2)c3cc4CCN5C(=O)CCc(c3)c45
