,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
130,180084,CHEMBL3904813,CHEMBL3888969,2114184,,Homo sapiens,H,=,500000000.0,nM,IC50,425650,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
131,180085,CHEMBL3911567,CHEMBL3888969,2120938,,Homo sapiens,H,=,600000000.0,nM,IC50,425651,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
132,180086,CHEMBL3935963,CHEMBL3888969,2145334,,Homo sapiens,H,=,1000000000.0,nM,IC50,425652,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
133,180087,CHEMBL3897456,CHEMBL3888969,2106827,,Homo sapiens,H,=,1000000000.0,nM,IC50,425653,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
134,180088,CHEMBL3972131,CHEMBL3888969,2181502,,Homo sapiens,H,=,200000000.0,nM,IC50,425654,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
135,180089,CHEMBL3986285,CHEMBL3888969,2195656,,Homo sapiens,H,=,3000000000.0,nM,IC50,425655,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
136,180090,CHEMBL3933028,CHEMBL3888969,2142399,,Homo sapiens,H,=,4500000000.0,nM,IC50,425656,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
137,180091,CHEMBL3981127,CHEMBL3888969,2190498,,Homo sapiens,H,=,1300000000.0,nM,IC50,425657,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
138,180092,CHEMBL3978208,CHEMBL3888969,2187579,,Homo sapiens,H,=,500000000.0,nM,IC50,425658,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
139,180093,CHEMBL3902230,CHEMBL3888969,2111601,,Homo sapiens,H,=,4000000000.0,nM,IC50,425659,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
140,180094,CHEMBL3973255,CHEMBL3888969,2182626,,Homo sapiens,H,=,100000000.0,nM,IC50,425660,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
141,180095,CHEMBL3962276,CHEMBL3888969,2171647,,Homo sapiens,H,=,400000000.0,nM,IC50,425661,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
142,180096,CHEMBL3966301,CHEMBL3888969,2175672,,Homo sapiens,H,=,500000000.0,nM,IC50,425662,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
143,180097,CHEMBL3894978,CHEMBL3888969,2104349,,Homo sapiens,H,=,700000000.0,nM,IC50,425663,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
144,180098,CHEMBL3971548,CHEMBL3888969,2180919,,Homo sapiens,H,=,800000000.0,nM,IC50,425664,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
145,180099,CHEMBL3974678,CHEMBL3888969,2184049,,Homo sapiens,H,=,1500000000.0,nM,IC50,425665,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
146,180100,CHEMBL3950545,CHEMBL3888969,2159916,,Homo sapiens,H,=,5000000000.0,nM,IC50,425666,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
147,180101,CHEMBL3979526,CHEMBL3888969,2188897,,Homo sapiens,H,=,1000000000.0,nM,IC50,425667,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
148,180102,CHEMBL3962738,CHEMBL3888969,2172109,,Homo sapiens,H,=,500000000.0,nM,IC50,425668,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
149,180103,CHEMBL3921836,CHEMBL3888969,2131207,,Homo sapiens,H,=,700000000.0,nM,IC50,425669,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
150,180104,CHEMBL3956175,CHEMBL3888969,2165546,,Homo sapiens,H,=,1500000000.0,nM,IC50,425670,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
151,180105,CHEMBL3931544,CHEMBL3888969,2140915,,Homo sapiens,H,=,500000000.0,nM,IC50,425671,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
152,180106,CHEMBL3964327,CHEMBL3888969,2173698,,Homo sapiens,H,=,300000000.0,nM,IC50,425672,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
153,180107,CHEMBL3940571,CHEMBL3888969,2149942,,Homo sapiens,H,=,500000000.0,nM,IC50,425673,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
154,180108,CHEMBL3909093,CHEMBL3888969,2118464,,Homo sapiens,H,=,700000000.0,nM,IC50,425674,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
155,180109,CHEMBL3945910,CHEMBL3888969,2155281,,Homo sapiens,H,=,1000000000.0,nM,IC50,425675,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
156,180110,CHEMBL4109345,CHEMBL3888969,2248696,,Homo sapiens,H,=,1000000000.0,nM,IC50,425676,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
157,180111,CHEMBL3954604,CHEMBL3888969,2163975,,Homo sapiens,H,=,500000000.0,nM,IC50,425677,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
158,180112,CHEMBL3930500,CHEMBL3888969,2139871,,Homo sapiens,H,=,800000000.0,nM,IC50,425678,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
159,180113,CHEMBL3969051,CHEMBL3888969,2178422,,Homo sapiens,H,=,1000000000.0,nM,IC50,425679,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
160,180114,CHEMBL3939484,CHEMBL3888969,2148855,,Homo sapiens,H,=,800000000.0,nM,IC50,425680,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
161,180115,CHEMBL3923967,CHEMBL3888969,2133338,,Homo sapiens,H,=,3000000000.0,nM,IC50,425681,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
162,180116,CHEMBL3955086,CHEMBL3888969,2164457,,Homo sapiens,H,=,1000000000.0,nM,IC50,425682,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
163,180117,CHEMBL3918530,CHEMBL3888969,2127901,,Homo sapiens,H,=,1000000000.0,nM,IC50,425683,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
164,180118,CHEMBL3946405,CHEMBL3888969,2155776,,Homo sapiens,H,=,2000000000.0,nM,IC50,425684,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
165,180119,CHEMBL3945330,CHEMBL3888969,2154701,,Homo sapiens,H,=,10000000000.0,nM,IC50,425685,103285,103629,PROTEIN,SINGLE PROTEIN,8,Cytochrome b-245 heavy chain
