,Output_Target,Input_feature,Models,Hyperparameters_Used,Model_RunTime_min,Dataset_size,Train_size,Val_size,Test_size,Train_positive_size,Val_positive_size,Test_positive_size,Accuracy_Val,True_Positive_Val,True_Negative_Val,False_Positive_Val,False_Negative_Val,Cohen_Score_Val,Precision_0_Val,Recall_0_Val,F1 Score_0_Val,AUC_output_0_Val,Precision_1_Val,Recall_1_Val,F1_Score_1_Val,AUC_output_1_Val,Log_Loss_Val,Accuracy_Test,True_Positive_Test,True_Negative_Test,False_Positive_Test,False_Negative_Test,Cohen_Score_Test,Precision_0_Test,Recall_0_Test,F1_Score_0_Test,AUC_output_0_Test,Precision_1_Test,Recall_1_Test,F1 Score_1_Test,AUC_output_1_Test,Log_Loss_Test
164,2D6_inh,lecfp4,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",31.18,14738,11790,2948,0,2448,612,0,0.84,191,2286,50,421,0.374,0.8440000000000001,0.979,0.907,0.645,0.7929999999999999,0.312,0.448,0.645,0.395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
165,2D6_inh,maccs,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.35100000000000003,14738,11790,2948,0,2448,612,0,0.821,171,2250,86,441,0.309,0.836,0.963,0.895,0.621,0.665,0.279,0.394,0.621,0.406,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
166,2D6_inh,fcfp6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",1.984,14738,11790,2948,0,2448,612,0,0.8340000000000001,183,2277,59,429,0.35200000000000004,0.841,0.975,0.903,0.637,0.7559999999999999,0.299,0.429,0.637,0.398,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
167,2C9_inh,rdkDes,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.048,14706,11764,2942,0,3981,996,0,0.8,581,1772,174,415,0.525,0.81,0.911,0.857,0.747,0.77,0.583,0.664,0.747,0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
168,2D6_inh,lfcfp4,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.541,14738,11790,2948,0,2448,612,0,0.8440000000000001,238,2251,85,374,0.4270000000000001,0.858,0.964,0.907,0.6759999999999999,0.737,0.389,0.509,0.6759999999999999,1.032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
169,2C9_inh,hashap,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.053,14706,11764,2942,0,3981,996,0,0.7829999999999999,555,1749,197,441,0.485,0.799,0.899,0.846,0.728,0.738,0.557,0.635,0.728,0.728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
170,2D6_inh,ecfp6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",1.988,14738,11790,2948,0,2448,612,0,0.831,153,2296,40,459,0.312,0.833,0.983,0.902,0.616,0.7929999999999999,0.25,0.38,0.616,0.408,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
171,2C9_inh,laval,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",17.647000000000006,14706,11764,2942,0,3981,996,0,0.813,728,1665,281,268,0.585,0.861,0.856,0.858,0.7929999999999999,0.722,0.731,0.726,0.7929999999999999,1.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
172,1A2_inh,ecfp6_rdkDes_avalon_hashap,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.106,14900,11920,2980,0,5930,1482,0,0.805,1118,1280,218,364,0.609,0.779,0.8540000000000001,0.815,0.804,0.8370000000000001,0.754,0.7929999999999999,0.804,0.711,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
173,2D6_inh,hashap,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.051,14738,11790,2948,0,2448,612,0,0.83,196,2251,85,416,0.355,0.8440000000000001,0.964,0.9,0.642,0.698,0.32,0.439,0.642,0.862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
174,2C9_inh,ecfp6_rdkDes_avalon_hashap,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",3.881,14706,11764,2942,0,3981,996,0,0.8059999999999999,724,1646,300,272,0.569,0.858,0.846,0.852,0.7859999999999999,0.7070000000000001,0.727,0.7170000000000001,0.7859999999999999,1.023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
175,2C9_inh,ecfp4,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",1.715,14706,11764,2942,0,3981,996,0,0.8059999999999999,677,1693,253,319,0.5589999999999999,0.841,0.87,0.855,0.775,0.728,0.68,0.703,0.775,0.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
176,2D6_inh,fcfp4,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",1.977,14738,11790,2948,0,2448,612,0,0.836,192,2274,62,420,0.366,0.8440000000000001,0.973,0.904,0.644,0.7559999999999999,0.314,0.443,0.644,0.397,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
177,1A2_inh,ecfp4,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.07,14900,11920,2980,0,5930,1482,0,0.7859999999999999,1104,1239,259,378,0.5720000000000001,0.7659999999999999,0.8270000000000001,0.7959999999999999,0.7859999999999999,0.81,0.745,0.7759999999999999,0.7859999999999999,0.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
178,2D6_inh,lfcfp6,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.7440000000000001,14738,11790,2948,0,2448,612,0,0.85,245,2260,76,367,0.446,0.86,0.967,0.911,0.684,0.763,0.4,0.525,0.684,1.181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
179,1A2_inh,ecfp0,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.071,14900,11920,2980,0,5930,1482,0,0.748,1056,1173,325,426,0.496,0.7340000000000001,0.7829999999999999,0.758,0.748,0.765,0.713,0.738,0.748,1.334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
180,2D6_inh,hashtt,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.061,14738,11790,2948,0,2448,612,0,0.838,207,2262,74,405,0.383,0.848,0.968,0.904,0.653,0.737,0.338,0.464,0.653,0.868,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
181,1A2_inh,laval,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",29.468000000000004,14900,11920,2980,0,5930,1482,0,0.8190000000000001,1225,1216,282,257,0.638,0.826,0.812,0.8190000000000001,0.8190000000000001,0.813,0.8270000000000001,0.82,0.8190000000000001,1.141,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
182,1A2_inh,rdkDes,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",1.3,14900,11920,2980,0,5930,1482,0,0.823,1164,1290,208,318,0.647,0.802,0.861,0.831,0.823,0.848,0.785,0.816,0.823,0.451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
183,2C9_inh,lecfp4,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.525,14706,11764,2942,0,3981,996,0,0.777,471,1815,131,525,0.449,0.7759999999999999,0.933,0.847,0.703,0.782,0.473,0.589,0.703,0.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
184,2D6_inh,rdk6,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.051,14738,11790,2948,0,2448,612,0,0.843,237,2248,88,375,0.423,0.857,0.962,0.907,0.675,0.7290000000000001,0.387,0.506,0.675,0.871,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
185,2D6_inh,rdk6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",2.007,14738,11790,2948,0,2448,612,0,0.8320000000000001,170,2284,52,442,0.334,0.838,0.978,0.902,0.628,0.7659999999999999,0.278,0.408,0.628,0.401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
186,1A2_inh,ecfp6_rdkDes_avalon_hashap,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",6.42,14900,11920,2980,0,5930,1482,0,0.8240000000000001,1186,1269,229,296,0.648,0.8109999999999999,0.847,0.8290000000000001,0.8240000000000001,0.838,0.8,0.8190000000000001,0.8240000000000001,0.419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
187,1A2_inh,rdk7,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.056,14900,11920,2980,0,5930,1482,0,0.746,1008,1215,283,474,0.4920000000000001,0.7190000000000001,0.8109999999999999,0.762,0.746,0.7809999999999999,0.68,0.727,0.746,0.908,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
188,2D6_inh,fcfp2,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",1.97,14738,11790,2948,0,2448,612,0,0.825,189,2244,92,423,0.337,0.841,0.961,0.897,0.635,0.6729999999999999,0.309,0.423,0.635,0.406,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
189,2C9_inh,rdkDes,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",1.271,14706,11764,2942,0,3981,996,0,0.8140000000000001,689,1705,241,307,0.5770000000000001,0.847,0.8759999999999999,0.862,0.784,0.741,0.6920000000000001,0.715,0.784,0.442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
190,1A2_inh,rdk6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",2.002,14900,11920,2980,0,5930,1482,0,0.784,1143,1192,306,339,0.5670000000000001,0.779,0.7959999999999999,0.787,0.7829999999999999,0.789,0.7709999999999999,0.78,0.7829999999999999,0.464,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
191,1A2_inh,hashtt,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",2.002,14900,11920,2980,0,5930,1482,0,0.768,1112,1178,320,370,0.537,0.7609999999999999,0.7859999999999999,0.773,0.768,0.777,0.75,0.763,0.768,0.501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
192,1A2_inh,hashap,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",1.999,14900,11920,2980,0,5930,1482,0,0.792,1156,1203,295,326,0.583,0.787,0.8029999999999999,0.795,0.792,0.797,0.78,0.7879999999999999,0.792,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
193,1A2_inh,rdk5,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",2.852,14900,11920,2980,0,5930,1482,0,0.7979999999999999,1170,1208,290,312,0.596,0.795,0.8059999999999999,0.8009999999999999,0.7979999999999999,0.8009999999999999,0.789,0.795,0.7979999999999999,1.156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
194,2C9_inh,hashap,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",1.571,14706,11764,2942,0,3981,996,0,0.787,721,1594,352,275,0.5329999999999999,0.853,0.8190000000000001,0.836,0.772,0.672,0.7240000000000001,0.6970000000000001,0.772,1.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
195,2D6_inh,maccs,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.023,14738,11790,2948,0,2448,612,0,0.847,268,2230,106,344,0.458,0.866,0.955,0.908,0.696,0.7170000000000001,0.438,0.544,0.696,0.945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
196,2C9_inh,ecfp4,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.071,14706,11764,2942,0,3981,996,0,0.774,491,1785,161,505,0.448,0.779,0.917,0.843,0.705,0.753,0.493,0.596,0.705,0.608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
197,1A2_inh,rdk7,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",1.819,14900,11920,2980,0,5930,1482,0,0.7959999999999999,1148,1224,274,334,0.5920000000000001,0.7859999999999999,0.8170000000000001,0.8009999999999999,0.7959999999999999,0.807,0.775,0.7909999999999999,0.7959999999999999,1.002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
198,2C9_inh,rdk5,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.06,14706,11764,2942,0,3981,996,0,0.763,535,1709,237,461,0.439,0.7879999999999999,0.878,0.83,0.708,0.693,0.537,0.605,0.708,0.787,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
